
delegado 5;4960.0;0.0
delegado 8;4970.0;0.0
delegado 6;4959.0;0.0
delegado 1;4964.0;0.0
delegado 9;4959.0;0.0
delegado 7;4962.0;0.0
delegado 3;4973.0;0.0
delegado 2;4972.0;0.0
delegado 4;4968.0;0.0
delegado 0;4962.0;0.0
delegado 12;35.0;0.0
delegado 10;66.0;0.0
delegado 13;77.0;0.0
delegado 15;51.0;0.0
delegado 17;52.0;0.0
delegado 11;117.0;0.0
delegado 18;91.0;0.0
delegado 19;47.0;0.0
delegado 20;55.0;0.0
delegado 16;119.0;0.0
delegado 22;92.0;0.0
delegado 21;98.0;0.0
delegado 24;53.0;0.0
delegado 25;67.0;0.0
delegado 30;44.0;0.0
delegado 29;56.0;0.0
delegado 23;119.0;0.0
delegado 28;83.0;0.0
delegado 26;162.0;0.0
delegado 14;324.0;0.0
delegado 34;89.0;0.0
delegado 27;160.0;0.0
delegado 40;25.0;0.0
delegado 31;148.0;0.0
delegado 32;162.0;0.0
delegado 41;51.0;0.0
delegado 39;106.0;0.0
delegado 35;178.0;0.0
delegado 45;36.0;0.0
delegado 44;47.0;0.0
delegado 33;206.0;0.0
delegado 37;147.0;0.0
delegado 36;228.0;100.0
delegado 48;76.0;100.0
delegado 38;203.0;100.0
delegado 46;91.0;100.0
delegado 42;162.0;100.0
delegado 49;81.0;100.0
delegado 51;88.0;100.0
delegado 43;225.0;100.0
delegado 50;147.0;100.0
delegado 47;183.0;100.0
