
delegado 1;3157.0;30.7
delegado 6;3164.0;30.7
delegado 7;3167.0;30.7
delegado 5;3174.0;30.7
delegado 8;3175.0;30.7
delegado 9;3176.0;30.7
delegado 3;3173.0;30.7
delegado 2;3181.0;30.7
delegado 0;3182.0;30.7
delegado 4;3179.0;30.7
delegado 12;74.0;0.0
delegado 14;91.0;0.0
delegado 11;135.0;0.0
delegado 21;51.0;0.0
delegado 10;197.0;0.0
delegado 22;67.0;0.0
delegado 18;141.0;0.0
delegado 13;214.0;0.0
delegado 24;43.0;0.0
delegado 20;158.0;0.0
delegado 26;29.0;0.0
delegado 27;33.0;0.0
delegado 28;50.0;0.0
delegado 19;227.0;0.0
delegado 25;100.0;0.0
delegado 30;76.0;0.0
delegado 31;62.0;0.0
delegado 15;312.0;0.0
delegado 33;108.0;0.0
delegado 23;244.0;0.0
delegado 29;183.0;0.0
delegado 38;51.0;0.0
delegado 16;449.0;0.0
delegado 39;61.0;69.3
delegado 40;61.0;69.3
delegado 41;33.0;69.3
delegado 42;53.0;0.0
delegado 32;235.0;69.3
delegado 44;57.0;0.0
delegado 35;232.0;69.3
delegado 36;232.0;69.3
delegado 37;249.0;69.3
delegado 34;274.0;69.3
delegado 48;40.0;0.0
delegado 46;74.0;0.0
delegado 43;113.0;0.0
delegado 51;29.0;0.0
delegado 17;572.0;69.3
delegado 45;125.0;0.0
delegado 47;112.0;0.0
delegado 49;88.0;0.0
delegado 50;101.0;0.0
