
delegado 1;2963130900;0.0
delegado 0;2955368700;0.0
delegado 3;35078100;0.0
delegado 2;48841400;0.0
delegado 4;49932900;0.0
delegado 5;101695500;0.0
delegado 6;70431100;0.0
delegado 7;38653700;0.0
delegado 8;37315100;0.0
delegado 10;46258200;0.0
delegado 11;45698800;0.0
delegado 9;106997300;0.0
delegado 12;39364500;0.0
delegado 13;77324700;0.0
delegado 14;71075900;0.0
delegado 15;54914100;0.0
delegado 16;34387600;0.0
delegado 17;29267700;0.0
delegado 19;46652000;85.5
delegado 18;77977000;85.5
delegado 20;26338500;85.5
delegado 21;63273700;85.5
delegado 22;78355300;85.5
delegado 23;44895500;85.5
delegado 24;26160400;85.5
delegado 25;38932700;85.5
delegado 26;22627100;85.5
delegado 28;31874000;85.5
delegado 27;41259300;85.5
delegado 30;21601100;85.5
delegado 29;32088500;85.5
delegado 31;46573800;85.5
delegado 32;43949500;85.5
delegado 34;20197900;85.5
delegado 33;33614300;85.5
delegado 35;29040000;85.5
delegado 36;53842000;85.5
delegado 37;36464600;85.5
delegado 39;28570000;85.5
delegado 38;94303400;85.5
delegado 41;27497200;63.6
delegado 40;105794900;63.6
delegado 42;72391300;63.6
delegado 43;65037200;63.6
delegado 45;35845400;63.6
delegado 44;70567600;63.6
delegado 46;40455300;63.6
delegado 47;37441800;63.6
delegado 48;16676600;63.6
delegado 50;25618700;63.6
delegado 49;44322400;63.6
delegado 51;41482400;63.6
