
delegado 0;47687108000;0.0
delegado 1;1570553700;2.3
delegado 2;1698964600;5.2
delegado 3;1453485600;5.7
delegado 4;1485348700;6.3
delegado 5;2137494200;4.1
delegado 6;1601181000;5.0
delegado 7;1453234500;5.9
delegado 8;1412668900;3.5
delegado 9;1535792000;3.2
delegado 10;1630014100;9.3
delegado 11;1424634300;2.8
delegado 12;1626763900;6.2
delegado 13;1438628600;4.6
delegado 14;1474748400;6.6
delegado 15;1598455400;4.3
delegado 16;1485872200;2.7
delegado 17;1399132000;5.4
delegado 18;1577866900;4.2
delegado 19;1652664600;3.8
delegado 20;1413863400;5.3
delegado 21;1496740500;3.5
delegado 22;1650613100;4.3
delegado 23;1415493100;5.5
delegado 24;1457351900;8.0
delegado 25;1464892800;5.8
delegado 26;1550783400;6.7
delegado 27;1363184700;4.9
delegado 28;1489788500;5.0
delegado 29;5584329100;4.0
delegado 30;1588518300;2.6
delegado 31;1492702700;7.5
delegado 32;1363847300;4.8
delegado 33;1487980100;6.2
delegado 34;1339491300;4.3
delegado 35;1557301700;4.7
delegado 36;1777776600;4.0
delegado 37;1543022800;4.0
delegado 38;1599349900;5.4
delegado 39;1510102600;3.8
delegado 40;1558752500;5.5
delegado 41;1472527000;5.2
delegado 42;1497392300;4.2
delegado 43;1449156900;7.1
delegado 44;1636803900;3.5
delegado 45;1516298900;5.2
delegado 46;1471852300;5.8
delegado 47;1452697600;3.5
delegado 48;1605597400;4.6
delegado 49;1603894800;4.7
delegado 50;1589298200;4.0
delegado 51;1634785700;3.7
delegado 52;1463667800;5.7
delegado 53;1454660800;7.4
delegado 54;1367964100;5.2
delegado 55;1377643500;6.5
delegado 56;1354719800;4.9
delegado 57;1557817100;18.7
delegado 58;1576945000;17.7
delegado 59;1857761800;4.5
delegado 60;1451819500;4.0
delegado 61;1511780900;5.6
delegado 62;1467406700;4.0
delegado 63;1504901300;7.0
delegado 64;1382589300;5.4
delegado 65;1412400400;11.3
delegado 66;1430561800;8.3
delegado 67;1413491600;5.0
delegado 68;1661804500;5.9
delegado 69;1769123900;4.8
delegado 70;1590718300;5.1
delegado 71;1652159500;5.0
delegado 72;1482109200;5.1
delegado 73;1442207600;7.8
delegado 74;1859314300;3.4
delegado 75;1364648300;6.1
delegado 76;1477913300;4.6
delegado 77;1710336100;3.9
delegado 78;1503363100;3.1
delegado 79;1463748200;8.3
delegado 80;1626770100;5.2
delegado 81;1776997200;5.3
delegado 82;1572789800;5.3
delegado 83;1460951600;7.6
delegado 84;1591852500;5.5
delegado 85;1480825000;5.2
delegado 86;1461286000;7.7
delegado 87;1508061800;4.8
delegado 88;1439563200;4.6
delegado 89;1568103700;6.1
delegado 90;1475749300;3.7
delegado 91;1369646100;5.4
delegado 92;1691676100;4.7
delegado 93;1425660700;7.2
delegado 94;1443369200;6.1
delegado 95;1435030600;8.3
delegado 96;1444907800;4.3
delegado 97;1593588700;4.7
delegado 98;1361054200;13.7
delegado 99;1515770600;27.9
delegado 100;1630699700;5.7
delegado 101;1457745000;5.4
delegado 102;1394797700;6.0
delegado 103;1643402400;5.4
delegado 104;1499226800;7.0
delegado 105;1603204300;5.2
delegado 106;1605744200;4.4
delegado 107;1654799200;6.1
delegado 108;1562831400;4.3
delegado 109;1580281400;4.6
delegado 110;1540488400;6.1
delegado 111;1587125700;4.5
delegado 112;1491019800;8.3
delegado 113;1349749100;5.5
delegado 114;1567229900;9.4
delegado 115;1378023100;5.3
delegado 116;1530638800;6.2
delegado 117;1484830400;8.3
delegado 118;1666800100;4.7
delegado 119;1606579800;3.3
delegado 120;1577658500;4.8
delegado 121;1351978100;7.0
delegado 122;1365983800;6.2
