
delegado 0;47799332900;0.0
delegado 1;1484619100;2.1
delegado 2;1501057000;4.8
delegado 3;1473074400;5.7
delegado 4;1356892800;4.4
delegado 5;1332009100;7.9
delegado 6;1340526800;7.1
delegado 7;1493101300;6.1
delegado 8;1330631900;5.6
delegado 9;1469821500;7.0
delegado 10;1330867900;4.7
delegado 11;1491749100;5.4
delegado 12;1310733200;8.9
delegado 13;1330816500;6.7
delegado 14;1349888900;6.2
delegado 15;1306357100;9.8
delegado 16;1316534700;4.5
delegado 17;1529338200;13.0
delegado 18;1321250000;7.7
delegado 19;1354643000;5.2
delegado 20;1313376100;4.9
delegado 21;1328516400;11.9
delegado 22;1328806500;6.2
delegado 23;1475815100;7.9
delegado 24;1328911800;6.4
delegado 25;1319678800;7.0
delegado 26;1328282100;3.3
delegado 27;1459039800;1.8
delegado 28;1340009900;3.0
delegado 29;1507772500;5.2
delegado 30;1531753400;4.9
delegado 31;1314786300;6.2
delegado 32;1374314500;4.9
delegado 33;1336936600;5.3
delegado 34;1522108500;6.3
delegado 35;1343313200;8.0
delegado 36;1488863500;6.6
delegado 37;1338692400;17.1
delegado 38;1319920900;10.7
delegado 39;1335740000;5.3
delegado 40;1338517400;7.3
delegado 41;1353978500;5.2
delegado 42;1560774600;5.9
delegado 43;1343832400;5.1
delegado 44;1330836200;5.2
delegado 45;1332604000;6.4
delegado 46;1343089100;9.3
delegado 47;1510184800;5.8
delegado 48;1330783600;6.3
delegado 49;1329677400;7.8
delegado 50;1489673200;5.2
delegado 51;1505194300;5.1
delegado 52;1355953900;5.5
delegado 53;1328687800;6.8
delegado 54;1365858400;6.3
delegado 55;1483897500;6.2
delegado 56;1316512700;6.4
delegado 57;1480836500;9.0
delegado 58;1505255600;4.3
delegado 59;1528616700;9.0
delegado 60;1338460600;3.4
delegado 61;1360621300;6.8
delegado 62;1525070400;7.7
delegado 63;1479010100;5.7
delegado 64;1326665400;4.7
delegado 65;1318273200;7.2
delegado 66;1330380400;8.9
delegado 67;1579185400;6.2
delegado 68;1315594300;8.5
delegado 69;1333460100;7.0
delegado 70;1345129800;5.5
delegado 71;1339696700;9.1
delegado 72;1339031300;4.2
delegado 73;1324621100;8.3
delegado 74;1324861700;5.2
delegado 75;1337250800;4.5
delegado 76;1443321300;3.8
delegado 77;1320475000;2.5
delegado 78;1487840500;3.6
delegado 79;1487675300;7.9
delegado 80;1328640400;12.0
delegado 81;1308877700;8.1
delegado 82;1350714100;6.1
delegado 83;1333659300;7.9
delegado 84;1489761800;5.1
delegado 85;1349675300;10.0
delegado 86;1328300200;6.5
delegado 87;1338376700;6.8
delegado 88;1325696200;7.0
delegado 89;1358141000;7.2
delegado 90;1482792300;7.2
delegado 91;1471611100;7.9
