
delegado 0;47747382900;0.0
delegado 1;1492714700;1.9
delegado 2;1478141400;5.9
delegado 3;1499240200;6.1
delegado 4;1328658800;7.7
delegado 5;1477718700;4.3
delegado 6;1504607500;6.5
delegado 7;1469162800;3.9
delegado 8;1455781200;4.8
delegado 9;1364004200;6.0
delegado 10;1293333100;5.9
delegado 11;1322720000;3.7
delegado 12;1358841600;5.5
delegado 13;1499550800;4.6
delegado 14;1512244600;3.9
delegado 15;1338932700;6.5
delegado 16;1524981200;7.1
delegado 17;1336895300;8.7
delegado 18;1332553800;8.4
delegado 19;1334792400;36.5
delegado 20;1362651700;20.9
delegado 21;1358606400;7.4
delegado 22;1491442500;4.9
delegado 23;1485678500;5.1
delegado 24;1372274800;7.1
delegado 25;1499666100;5.2
delegado 26;1495738700;6.2
delegado 27;1528500800;5.8
delegado 28;1375872800;10.3
delegado 29;1459118700;5.4
delegado 30;1321052900;7.0
delegado 31;1354222900;6.3
delegado 32;1332727600;5.6
delegado 33;1554102500;8.5
delegado 34;1328523800;5.7
delegado 35;1316079000;6.9
delegado 36;1335833900;6.2
delegado 37;1332493300;4.5
delegado 38;1320879600;6.5
delegado 39;1322901800;9.2
delegado 40;1342721000;5.8
delegado 41;1635044900;5.2
delegado 42;1320844100;6.2
delegado 43;1515208200;6.4
delegado 44;1503449100;4.5
delegado 45;1352027900;6.1
delegado 46;1324330100;6.7
delegado 47;1340409600;7.2
delegado 48;1345189100;5.3
delegado 49;1424833400;6.0
delegado 50;1478875200;7.9
delegado 51;1355408300;5.1
delegado 52;1334962100;9.8
delegado 53;1332986300;5.2
delegado 54;1377654600;6.7
delegado 55;1566962000;7.4
delegado 56;1469116100;7.2
delegado 57;1338441700;4.6
delegado 58;1496500000;6.5
delegado 59;1341628200;5.1
delegado 60;1308617800;5.0
delegado 61;1352538900;10.6
delegado 62;1328961200;6.0
delegado 63;1476053700;5.2
delegado 64;1459423500;5.8
delegado 65;1384578600;6.7
delegado 66;1611993200;4.7
delegado 67;1485325300;5.9
delegado 68;1503891800;6.6
delegado 69;1314837300;7.9
delegado 70;1515261000;8.1
delegado 71;1334919500;8.0
delegado 72;1315992100;9.5
delegado 73;1342560100;4.9
delegado 74;1535902800;8.4
delegado 75;1327519000;6.4
delegado 76;1315596400;5.7
delegado 77;1510037200;5.7
delegado 78;1322394200;9.7
delegado 79;1484363700;5.8
delegado 80;1335934400;6.5
delegado 81;1491697600;6.1
delegado 82;1321785900;6.0
delegado 83;1582678800;9.0
delegado 84;1312015500;4.8
delegado 85;1523453300;9.4
delegado 86;1317347300;4.7
delegado 87;1349816200;7.6
delegado 88;1482784300;17.1
delegado 89;1337634700;35.0
delegado 90;1356717100;8.1
delegado 91;1441531800;18.5
delegado 92;1314101500;17.6
delegado 93;1358089100;7.8
delegado 94;1345880800;8.9
delegado 95;1365846800;9.7
delegado 96;1337845800;6.1
delegado 97;1501871700;5.6
delegado 98;1465644600;5.3
delegado 99;1548779800;7.7
delegado 100;1336924700;5.1
delegado 101;1494440600;6.9
delegado 102;1342320900;8.0
delegado 103;1340709200;7.7
delegado 104;1343442200;6.0
delegado 105;1323306200;9.6
delegado 106;1336328300;6.0
delegado 107;1482193500;6.9
delegado 108;1451736500;4.8
delegado 109;1497619600;7.1
delegado 110;1509080100;7.5
delegado 111;1331783500;6.0
delegado 112;1364265700;6.4
delegado 113;1346941100;6.8
delegado 114;1350137400;11.5
delegado 115;1319428900;6.9
delegado 116;1458812300;8.7
delegado 117;1322867600;8.1
delegado 118;1339828600;6.7
delegado 119;1329839000;8.8
delegado 120;1317974600;4.5
delegado 121;1472309900;7.1
delegado 122;1496526200;5.0
delegado 123;1431719500;7.6
delegado 124;1658727900;6.6
delegado 125;1323910800;4.3
delegado 126;1336958100;8.6
delegado 127;1352467400;9.9
delegado 128;1418539600;9.4
delegado 129;1312784600;5.4
delegado 130;1480581200;8.6
delegado 131;1327025500;5.9
delegado 132;1606702800;7.9
delegado 133;1494919200;3.7
delegado 134;1301865700;5.9
delegado 135;1330320500;8.8
delegado 136;1418885000;9.3
delegado 137;1483791600;22.1
delegado 138;1365850500;9.5
delegado 139;1334015800;9.2
delegado 140;1317957200;4.1
delegado 141;1467773700;10.2
delegado 142;1332742200;4.3
delegado 143;1485217200;7.2
delegado 144;1490834300;6.2
delegado 145;1354768800;7.4
delegado 146;1353087400;9.1
delegado 147;1486872400;4.7
delegado 148;1331644600;6.9
delegado 149;1433081500;11.0
delegado 150;1350789700;7.4
delegado 151;1489230000;11.6
delegado 152;1308007100;9.4
delegado 153;1320000200;5.4
delegado 154;1469682900;6.8
delegado 155;1341645600;6.0
delegado 156;1323186100;7.3
delegado 157;1399832900;5.4
delegado 158;1313763500;10.1
delegado 159;1290581100;8.8
delegado 160;1346340500;5.9
delegado 161;1344704300;11.8
delegado 162;1397110600;6.3
delegado 163;1462551100;6.9
delegado 164;1489385500;7.1
delegado 165;1347674100;6.9
delegado 166;1563668500;17.5
delegado 167;1365962400;12.9
delegado 168;1346559700;8.5
delegado 169;1337622300;8.7
delegado 170;1490018200;8.1
delegado 171;1485258000;5.7
delegado 172;1507182700;10.5
delegado 173;1302761600;7.9
delegado 174;1516616600;5.4
delegado 175;1462370500;5.7
delegado 176;1481357900;7.3
delegado 177;1380983700;3.8
delegado 178;1461217000;5.8
delegado 179;1463278200;9.3
delegado 180;1499774800;5.7
delegado 181;1342689000;5.4
delegado 182;1431035000;9.4
delegado 183;1342356600;6.5
delegado 184;1319002000;8.8
delegado 185;1553534200;5.1
delegado 186;1610370000;6.7
