
delegado 0;8949118900;0.0
delegado 1;1556522800;12.8
delegado 2;1706578200;6.2
delegado 3;1735371700;6.9
delegado 4;1621469400;7.9
delegado 5;1501620100;7.0
delegado 6;1435849200;11.3
delegado 7;1436129000;12.4
delegado 8;1762484200;5.3
delegado 9;1603515100;3.1
delegado 10;2078279100;5.1
delegado 11;1602749900;4.0
delegado 12;2400668500;5.6
delegado 13;1623587200;4.3
delegado 14;2292033300;4.6
delegado 15;1692945000;10.2
delegado 16;1851521900;7.8
delegado 17;1678787300;2.6
delegado 18;2432754400;4.9
delegado 19;2619863100;2.4
delegado 20;2113437900;9.0
delegado 21;2057034300;9.0
delegado 22;2298400200;2.4
delegado 23;2129616700;7.4
delegado 24;2330265900;1.1
delegado 25;2073655700;4.6
delegado 26;2073671400;4.8
delegado 27;2757582700;3.6
delegado 28;2791241800;2.0
delegado 29;2571911900;3.3
delegado 30;2214703200;6.5
delegado 31;2046980800;2.3
delegado 32;2523797900;3.5
delegado 33;2062744500;4.8
delegado 34;2447333600;3.3
delegado 35;2101390500;5.7
delegado 36;2335374200;5.9
delegado 37;2679211000;4.5
delegado 38;3131810500;4.4
delegado 39;2658809300;3.8
delegado 40;2328625800;3.4
delegado 41;2686550600;3.4
delegado 42;2073122800;5.1
delegado 43;2038526400;9.5
delegado 44;1687566000;6.1
delegado 45;1591301700;4.5
delegado 46;1897221900;7.3
delegado 47;1765923700;8.6
delegado 48;2059610000;8.6
delegado 49;2088085800;4.3
delegado 50;2162403200;6.4
delegado 51;2463971600;8.6
delegado 52;2163905200;4.3
delegado 53;2471359400;3.9
delegado 54;2189265900;4.4
delegado 55;2178162400;5.8
delegado 56;2443296600;3.8
delegado 57;2097552300;4.9
delegado 58;2116715400;7.0
delegado 59;2168508500;4.5
delegado 60;1817117400;5.6
delegado 61;1530026900;6.2
delegado 62;1550663500;7.9
delegado 63;1534113300;9.2
delegado 64;1491244200;13.2
delegado 65;1547226900;9.2
delegado 66;1623392300;7.5
delegado 67;1418953200;9.1
delegado 68;1579892000;5.7
delegado 69;1432348400;7.1
delegado 70;1454743100;7.4
delegado 71;1417486800;7.5
delegado 72;1419046800;7.9
delegado 73;1652039600;8.0
delegado 74;1438659700;4.1
delegado 75;1450059700;7.8
delegado 76;1440826900;5.5
delegado 77;1434583700;5.0
delegado 78;1431899900;5.7
delegado 79;1649848100;6.3
