
delegado 0;8567087000;0.0
delegado 1;1673715100;7.4
delegado 2;1443922300;7.8
delegado 3;1446111600;8.4
delegado 4;1469248500;7.1
delegado 5;1469826300;9.9
delegado 6;1488488900;6.9
delegado 7;1452496400;6.8
delegado 8;1606341000;8.9
delegado 9;1675774200;19.8
delegado 10;1475705400;31.8
delegado 11;1431070000;27.9
delegado 12;1437038400;14.0
delegado 13;1443956600;7.0
delegado 14;1467960300;8.1
delegado 15;1459076900;8.5
delegado 16;1436657700;8.7
delegado 17;1461725500;6.0
delegado 18;1456571100;6.2
delegado 19;1443123400;10.8
delegado 20;1450343900;31.6
delegado 21;1466235800;28.5
delegado 22;1458132300;32.5
delegado 23;1449825500;36.4
delegado 24;1575876300;28.4
delegado 25;1428988900;30.1
delegado 26;1443061100;31.1
delegado 27;1440682800;13.4
delegado 28;1478357000;9.0
delegado 29;1466952200;7.8
delegado 30;1453344300;8.8
delegado 31;1635447200;6.8
delegado 32;1896797800;5.5
delegado 33;1449528800;7.3
delegado 34;1457832800;8.9
delegado 35;1446327900;6.7
delegado 36;1480509300;12.7
delegado 37;1457416900;7.1
delegado 38;1661104400;5.8
delegado 39;1442886400;7.5
delegado 40;1568620300;6.9
delegado 41;1471344300;7.2
delegado 42;1672746700;8.5
delegado 43;1832093500;6.0
delegado 44;5012602300;3.5
delegado 45;2892041500;5.7
delegado 46;3159228600;4.2
delegado 47;2328551100;4.0
delegado 48;3131230000;3.8
delegado 49;2100761400;4.1
delegado 50;1423636100;5.4
delegado 51;1447776100;14.3
delegado 52;1440512600;7.2
delegado 53;1434005600;7.8
delegado 54;1472158000;6.7
delegado 55;1427867600;8.6
delegado 56;1420483800;9.5
delegado 57;1649131500;6.5
delegado 58;1413729600;7.2
delegado 59;1425270300;7.5
delegado 60;1430805800;6.8
delegado 61;1416910000;9.3
delegado 62;1435919400;9.4
delegado 63;1441486900;6.6
delegado 64;1426272700;8.5
delegado 65;1625483000;5.7
delegado 66;1431224200;6.5
delegado 67;1409889000;8.0
delegado 68;1445289500;8.5
delegado 69;1428948700;7.7
delegado 70;1409232200;7.6
delegado 71;1416438300;5.1
delegado 72;1433486200;10.0
delegado 73;1651434800;6.4
delegado 74;1448408000;8.5
delegado 75;1428275100;9.9
delegado 76;1419779100;6.7
delegado 77;1440356900;8.4
delegado 78;1611892500;6.6
delegado 79;1422337200;7.6
delegado 80;1437561900;7.4
delegado 81;1632880800;7.5
delegado 82;1461388700;8.9
delegado 83;1601489700;7.7
delegado 84;1435251200;6.4
delegado 85;1464490200;6.3
delegado 86;1436934800;9.8
delegado 87;1437327800;9.1
delegado 88;1459643400;6.7
delegado 89;1426325900;6.1
delegado 90;1582452800;7.5
delegado 91;1424231900;5.9
delegado 92;1440533000;7.3
delegado 93;1441963900;9.3
delegado 94;1432914100;8.9
delegado 95;1466196200;6.3
delegado 96;1871481300;10.3
delegado 97;1439911100;6.5
delegado 98;1408188200;9.5
delegado 99;1418488200;5.6
delegado 100;1422372300;5.3
delegado 101;1482839700;10.1
delegado 102;1429744900;8.5
delegado 103;1419691000;13.0
delegado 104;1643843100;5.9
delegado 105;1437062000;4.8
delegado 106;1426829800;8.6
delegado 107;1419718400;6.2
delegado 108;1416508900;8.1
delegado 109;1448856900;7.8
delegado 110;1445990400;5.9
delegado 111;1424653800;6.6
delegado 112;1647309000;11.6
delegado 113;1417874600;29.6
delegado 114;1428091400;5.3
delegado 115;1445948200;14.6
delegado 116;1434836800;7.6
delegado 117;1420157800;7.9
delegado 118;1740566500;7.4
delegado 119;1529798900;9.5
delegado 120;1566819400;6.3
delegado 121;1426571000;7.3
delegado 122;1462094300;8.7
delegado 123;1418447700;7.0
delegado 124;1407106000;9.4
delegado 125;1417133400;9.0
delegado 126;1615636100;5.9
delegado 127;1441874200;4.4
delegado 128;1425952900;7.7
delegado 129;1438772200;5.5
delegado 130;1433683400;6.1
delegado 131;2265795500;5.2
delegado 132;1414771900;4.9
delegado 133;1437737200;8.6
delegado 134;1438071000;9.5
delegado 135;1667487700;4.9
delegado 136;1436878500;5.9
delegado 137;1450480300;7.2
delegado 138;1440754600;6.4
delegado 139;1457793800;6.5
delegado 140;1437134200;10.8
delegado 141;1458914700;5.0
delegado 142;1444701900;9.3
delegado 143;1692330600;6.5
delegado 144;1433959200;7.9
delegado 145;1660267400;9.1
delegado 146;1437384500;4.4
delegado 147;1461945700;4.5
delegado 148;1610955300;5.2
delegado 149;1434182300;7.2
delegado 150;1588719100;7.0
delegado 151;2838772600;5.6
delegado 152;1423604300;5.3
delegado 153;1414821100;7.6
delegado 154;1468387000;7.2
delegado 155;1469013100;5.1
delegado 156;1435716400;6.5
delegado 157;1421736200;8.2
delegado 158;1418773900;5.7
delegado 159;1434200500;11.0
delegado 160;1435887000;20.7
delegado 161;1471129800;4.9
delegado 162;1618212100;5.1
delegado 163;1432603800;7.3
delegado 164;1423906000;10.7
delegado 165;1560062200;6.3
delegado 166;1441616700;10.4
delegado 167;1420242200;9.7
delegado 168;1427264400;6.2
delegado 169;1485083700;8.2
delegado 170;1419415300;6.1
delegado 171;1428687800;7.6
delegado 172;1482594100;5.1
delegado 173;1646717500;6.9
delegado 174;1419072700;8.8
delegado 175;1611249300;8.2
delegado 176;1408032200;6.0
delegado 177;1440131700;6.2
delegado 178;1454776200;10.7
delegado 179;1412084000;15.1
delegado 180;1414789000;16.1
delegado 181;1647051200;4.6
delegado 182;1568252000;4.8
delegado 183;1436015800;7.5
delegado 184;1435085800;5.1
delegado 185;1571642300;7.2
delegado 186;1439263800;5.8
delegado 187;1427078400;5.1
delegado 188;1421751300;6.8
delegado 189;1741974000;4.9
delegado 190;1417921300;5.9
delegado 191;1431124500;9.0
delegado 192;1413181600;6.1
delegado 193;1432978300;4.5
delegado 194;1420797000;7.2
delegado 195;1414611800;4.4
delegado 196;1421831000;9.2
delegado 197;1638030100;6.3
delegado 198;1434797800;9.4
delegado 199;1437426000;5.3
