
delegado 0;8864076400;100.0
delegado 1;1628742900;5.0
delegado 2;1899718300;5.8
delegado 3;1681000400;5.1
delegado 4;1706764600;7.4
delegado 5;1822840800;6.6
delegado 6;1984401900;5.8
delegado 7;1962802600;5.8
delegado 8;1787930400;5.6
delegado 9;1592455000;6.6
delegado 10;1708659900;5.8
delegado 11;1957550400;5.2
delegado 12;1697295800;7.5
delegado 13;1909099900;5.1
delegado 14;1818390800;5.3
delegado 15;1909118300;6.2
delegado 16;1442529800;7.8
delegado 17;1435564900;10.2
delegado 18;1649641900;7.7
delegado 19;1476773500;7.4
delegado 20;1445790100;8.4
delegado 21;1434413500;10.0
delegado 22;1656790300;5.3
delegado 23;1544020500;6.6
delegado 24;1508554400;8.0
delegado 25;1535534800;8.1
delegado 26;1446579800;7.4
delegado 27;1448755500;9.0
delegado 28;1439604100;5.5
delegado 29;1626712400;6.2
delegado 30;1462849000;6.4
delegado 31;1432905400;7.6
delegado 32;1447943300;6.5
delegado 33;1787667300;8.5
delegado 34;1428465800;6.0
delegado 35;1528593700;5.7
delegado 36;1431732500;6.7
delegado 37;1434677900;8.7
delegado 38;1450820000;6.9
delegado 39;1432251400;6.0
delegado 40;1434975500;7.1
delegado 41;1723281200;4.2
delegado 42;1425816200;7.5
delegado 43;1431399900;6.8
delegado 44;1437169400;7.2
delegado 45;1433534500;6.5
delegado 46;1438485100;6.7
delegado 47;1499927300;6.8
delegado 48;1437625100;9.4
delegado 49;1652412800;4.8
delegado 50;1449263400;6.8
delegado 51;1489726500;10.5
delegado 52;1458950500;5.8
delegado 53;1454092000;7.6
delegado 54;1478630400;8.1
delegado 55;1446780100;8.2
delegado 56;1430705300;8.1
delegado 57;1460041700;12.5
delegado 58;1450001100;12.3
delegado 59;1435421400;5.2
delegado 60;1454765500;6.0
delegado 61;1451552000;6.8
delegado 62;1448491100;7.0
delegado 63;1444910000;6.7
delegado 64;1575589800;4.8
delegado 65;1434123200;6.8
delegado 66;1429062400;8.4
delegado 67;1451170600;6.0
delegado 68;1433420700;4.8
delegado 69;1428768000;7.3
delegado 70;1426328900;4.5
delegado 71;1443612500;7.5
delegado 72;1689897900;6.0
delegado 73;1428778900;6.0
delegado 74;1431018900;8.5
delegado 75;1464884300;8.7
delegado 76;1450304400;6.3
delegado 77;1425345800;7.4
delegado 78;1455420800;5.4
delegado 79;1436653900;10.4
delegado 80;1603639000;6.2
delegado 81;1435686700;6.6
delegado 82;1449759500;6.6
delegado 83;1430933900;5.4
delegado 84;1426994100;10.5
delegado 85;1436403000;9.5
delegado 86;1611866700;7.4
delegado 87;1445885000;5.1
delegado 88;1638198000;7.6
delegado 89;1427444000;17.5
delegado 90;1456277400;6.3
delegado 91;1438202400;5.1
delegado 92;1445267400;6.5
delegado 93;1451415300;5.8
delegado 94;1459479000;7.1
delegado 95;1463067000;5.5
delegado 96;1640448700;6.3
delegado 97;1455655900;8.7
delegado 98;1447632300;5.1
delegado 99;1602209700;4.1
delegado 100;1444220200;8.2
delegado 101;1468770500;6.3
delegado 102;1463980700;6.4
delegado 103;1430766000;3.2
delegado 104;1423896200;2.0
delegado 105;1431139400;3.2
delegado 106;1446198200;6.2
delegado 107;1440065000;3.3
delegado 108;1464649700;5.2
delegado 109;1427303700;5.5
delegado 110;1439127100;5.9
delegado 111;1461001800;3.8
delegado 112;1441517300;4.7
delegado 113;1445565100;6.1
delegado 114;1459223800;3.8
delegado 115;1439770100;8.4
delegado 116;1456115600;6.6
delegado 117;1469079800;5.0
delegado 118;1476760000;11.3
delegado 119;1876141800;13.7
delegado 120;1477748500;9.3
delegado 121;1458768500;9.6
delegado 122;1437075100;10.1
delegado 123;1467651600;8.7
delegado 124;1520453900;22.7
delegado 125;1479899600;6.2
delegado 126;1449327900;8.4
delegado 127;1693644600;4.0
delegado 128;1459126300;8.3
delegado 129;1620297500;6.4
delegado 130;1609844400;15.8
delegado 131;1438180100;6.7
delegado 132;1459036900;7.4
delegado 133;1440651200;7.7
delegado 134;1424234600;9.1
delegado 135;1582244100;5.4
delegado 136;1472466700;7.4
delegado 137;1449458900;11.3
delegado 138;1443086100;5.9
delegado 139;1611088700;5.2
delegado 140;1443271200;6.9
delegado 141;1444843600;6.9
delegado 142;1935955400;7.5
delegado 143;1605838500;4.3
delegado 144;1462614600;5.9
delegado 145;1622316200;4.9
delegado 146;1441172800;5.1
delegado 147;1425469600;5.4
delegado 148;1450379700;6.1
delegado 149;1597360300;8.9
delegado 150;1639934700;5.2
delegado 151;1446936800;9.0
delegado 152;1606272200;9.7
delegado 153;1465598000;6.9
delegado 154;1488013800;10.2
delegado 155;1476289200;7.1
delegado 156;1504439800;8.5
delegado 157;1428600100;6.4
delegado 158;1436789600;2.1
delegado 159;1427907200;8.0
delegado 160;1434802500;5.3
delegado 161;1454075500;5.4
delegado 162;1457684300;12.9
delegado 163;1428803600;6.0
delegado 164;1447221000;7.5
delegado 165;1462608400;7.2
delegado 166;1427916200;9.3
delegado 167;1444661400;6.4
delegado 168;1427668600;8.5
delegado 169;1472324200;8.5
delegado 170;1452573500;12.9
delegado 171;1463419800;12.7
delegado 172;1447042700;8.2
delegado 173;1593928600;6.8
delegado 174;1457981400;5.1
delegado 175;1446894100;7.7
delegado 176;1438984500;6.6
delegado 177;1448813800;5.4
delegado 178;1457187200;4.8
delegado 179;1732158700;5.7
delegado 180;1634020700;5.9
delegado 181;1666836300;6.9
delegado 182;1484598300;11.7
delegado 183;1473331800;5.8
delegado 184;1444755600;5.0
delegado 185;1628556800;4.6
delegado 186;1645367800;8.5
delegado 187;1461333100;5.3
delegado 188;1428247600;7.6
delegado 189;1578459700;4.3
delegado 190;1422955800;7.8
delegado 191;1448769400;9.3
delegado 192;1445923300;7.3
delegado 193;1476284800;7.1
delegado 194;1454061200;5.1
delegado 195;1612551600;4.3
delegado 196;1675913300;7.5
delegado 197;1636169900;6.4
delegado 198;1450186000;7.3
delegado 199;1479307900;6.3
