
delegado 0;46979576400;0.0
delegado 1;2012583300;2.0
delegado 2;2004903200;6.0
delegado 3;2132895500;5.4
delegado 4;1763487800;5.2
delegado 5;1967695200;3.8
delegado 6;1473980400;3.6
delegado 7;1730055200;6.4
delegado 8;2285516200;3.3
delegado 9;1743139300;5.1
delegado 10;1743049100;2.8
delegado 11;1622588800;6.6
delegado 12;1684350700;7.3
delegado 13;1700108100;7.1
delegado 14;1652941700;6.0
delegado 15;1671518400;9.9
delegado 16;1755082700;4.4
delegado 17;1626873800;4.6
delegado 18;1719951800;5.9
delegado 19;1558313100;5.9
delegado 20;1516958400;5.6
delegado 21;1641970200;7.1
delegado 22;1611552500;4.2
delegado 23;1804535500;6.1
delegado 24;1728529800;6.3
delegado 25;1680337300;4.3
delegado 26;1646350400;6.0
delegado 27;1859183900;4.8
delegado 28;1579812300;9.9
delegado 29;1631580300;6.0
delegado 30;2097097700;3.8
delegado 31;1704129500;7.9
delegado 32;2017560300;4.0
delegado 33;1708804600;6.8
delegado 34;2101694200;7.2
delegado 35;1625104400;5.2
delegado 36;1584435000;6.0
delegado 37;1749576900;5.8
delegado 38;1469483000;7.9
delegado 39;1789452400;4.4
delegado 40;1643019100;7.3
delegado 41;1587434400;6.0
delegado 42;1644469700;5.3
delegado 43;1736883000;6.3
delegado 44;1674682000;5.5
delegado 45;1683232900;5.1
delegado 46;1600655700;6.3
delegado 47;1582929600;6.2
delegado 48;1587395100;4.8
delegado 49;1723016900;7.9
delegado 50;1650720800;6.3
delegado 51;1755429900;8.8
delegado 52;1887788000;4.8
delegado 53;1904928900;5.6
delegado 54;1641497900;5.7
delegado 55;1666528000;5.4
delegado 56;1994922500;5.6
delegado 57;1658827400;4.4
delegado 58;1711222400;7.7
delegado 59;1774756000;5.5
delegado 60;1716779400;5.3
delegado 61;1642099700;8.7
delegado 62;1639298000;5.7
delegado 63;1706188600;5.2
delegado 64;1598663400;7.9
delegado 65;1738713100;4.2
delegado 66;1548314200;7.1
delegado 67;1639696500;6.8
delegado 68;1621630400;9.6
delegado 69;1789856700;9.6
delegado 70;1660498000;7.7
delegado 71;1775737300;5.3
delegado 72;1694568300;6.7
delegado 73;1633486700;6.6
delegado 74;1863096800;6.2
delegado 75;1798932400;7.2
delegado 76;1616882000;7.3
delegado 77;2043523200;7.4
delegado 78;1786564000;6.7
delegado 79;2150725000;6.9
delegado 80;1643769600;3.9
delegado 81;1781479100;6.6
delegado 82;2253881000;6.9
delegado 83;1951987400;5.9
delegado 84;1520447800;5.2
delegado 85;1602387200;6.1
delegado 86;1793451400;9.2
delegado 87;1967791100;4.9
delegado 88;1680788200;8.2
delegado 89;1955400900;3.4
delegado 90;1857757400;5.1
delegado 91;1617040500;6.4
delegado 92;1827753600;22.7
delegado 93;2021641100;20.9
delegado 94;1690018800;6.4
delegado 95;1878473100;6.5
delegado 96;1761097400;6.5
delegado 97;1630191500;7.1
delegado 98;1679368800;5.8
delegado 99;1841817700;5.3
delegado 100;1752259100;5.4
delegado 101;1757197900;5.2
delegado 102;1801829700;7.0
delegado 103;1743775100;6.3
delegado 104;1766869500;8.2
delegado 105;1610893300;4.6
delegado 106;1930170100;5.9
delegado 107;2076606400;5.5
delegado 108;1678672700;7.5
delegado 109;1753664300;5.9
delegado 110;1837685500;5.3
delegado 111;1743722400;6.6
delegado 112;1713158800;5.5
delegado 113;1679250500;7.1
delegado 114;1722786500;6.7
delegado 115;1664498100;6.0
delegado 116;2239250400;5.3
delegado 117;1832187600;5.2
delegado 118;1675315800;8.7
delegado 119;1977397200;3.7
delegado 120;2149941700;5.4
delegado 121;1665810200;7.3
delegado 122;1617776800;6.3
delegado 123;1551490100;6.6
delegado 124;1625199900;7.8
delegado 125;1722720400;4.7
delegado 126;1973717100;7.0
delegado 127;1566067200;6.0
delegado 128;1605538200;6.8
delegado 129;1664207700;4.4
delegado 130;1781048300;6.6
delegado 131;2041606100;8.2
delegado 132;2061664500;6.4
delegado 133;1812294300;7.4
delegado 134;1904756000;7.2
delegado 135;1650091500;6.0
delegado 136;1831940500;4.7
delegado 137;1754972600;7.2
delegado 138;1869491900;6.1
delegado 139;2025659600;6.6
delegado 140;1830083300;7.5
delegado 141;1883341800;6.9
delegado 142;1940037000;5.9
delegado 143;2057671300;5.1
delegado 144;1761514700;10.0
delegado 145;2047782500;5.7
delegado 146;2165197800;5.6
delegado 147;2052719900;8.7
delegado 148;1804875500;7.1
delegado 149;1803895100;7.2
delegado 150;2055921400;8.4
delegado 151;1849710100;6.3
delegado 152;2665842900;9.5
delegado 153;1982228800;11.7
delegado 154;1757187900;7.6
delegado 155;2429040900;9.1
delegado 156;1725439100;4.9
delegado 157;2021609800;7.4
delegado 158;1995743200;6.6
delegado 159;2317958200;4.9
delegado 160;2043024500;5.3
delegado 161;2145409900;3.5
delegado 162;1823015500;5.7
delegado 163;2565136000;6.9
delegado 164;1836140700;6.5
delegado 165;1850471200;8.3
delegado 166;2397290400;5.5
delegado 167;1741809800;4.5
delegado 168;1748584200;7.7
delegado 169;1706112700;8.1
delegado 170;1691213300;17.5
delegado 171;1911890400;8.2
delegado 172;1700746200;18.8
delegado 173;1656040800;8.0
delegado 174;2035155000;6.0
delegado 175;1590741100;7.5
delegado 176;1758841200;6.0
delegado 177;1785343100;7.2
delegado 178;1698156000;6.0
delegado 179;1699275500;6.5
delegado 180;1896015100;5.2
delegado 181;1886547600;17.3
delegado 182;2174090200;15.2
delegado 183;2072886000;3.6
delegado 184;1744454200;9.1
delegado 185;1730028700;7.8
delegado 186;2021133400;5.4
delegado 187;1700610800;5.6
delegado 188;1819835600;7.3
delegado 189;1825825000;7.7
delegado 190;1655723800;7.4
delegado 191;1720900900;6.2
delegado 192;1697446100;7.4
delegado 193;2037097100;6.4
delegado 194;1865223600;4.4
